22	66	0.2
22	67	0.2
22	68	0.2
22	69	0.2
22	70	0.2
22	71	1
22	72	1
22	73	1
22	74	1
22	75	1
23	24	1
23	25	1
23	26	1
23	27	0.2
23	28	0.2
23	29	0.2
23	30	0.2
23	31	0.2
23	32	0.2
23	33	0.2
23	34	0.2
23	35	0.2
23	36	0.2
23	37	0.2
23	38	0.2
23	39	0.2
23	40	0.2
23	41	0.2
23	42	0.2
23	43	0.2
23	44	0.2
23	45	0.2
23	46	0.2
23	47	0.2
23	48	0.2
23	49	0.2
23	50	0.2
23	51	0.2
23	52	0.2
23	53	0.2
23	54	0.2
23	55	0.2
23	56	0.2
23	57	0.2
23	58	0.2
23	59	0.2
23	60	0.2
23	61	0.2
23	62	0.2
23	63	0.2
23	64	0.2
23	65	0.2
23	66	0.2
23	67	0.2
23	68	0.2
23	69	0.2
23	70	0.2
23	71	0.2
23	72	0.2
23	73	0.2
23	74	1
23	75	1
23	76	1
23	77	1
24	22	1
24	23	1
24	24	1
24	25	0.2
24	26	0.2
24	27	0.2
24	28	0.2
24	29	0.2
24	30	0.2
24	31	0.2
24	32	0.2
24	33	0.2
24	34	0.2
24	35	0.2
24	36	0.2
24	37	0.2
24	38	0.2
24	39	0.2
24	40	0.2
24	41	0.2
24	42	0.2
24	43	0.2
24	44	0.2
24	45	0.2
24	46	0.2
24	47	0.2
24	48	0.2
24	49	0.2
24	50	0.2
24	51	0.2
24	52	0.2
24	53	0.2
24	54	0.2
24	55	0.2
24	56	0.2
24	57	0.2
24	58	0.2
24	59	0.2
24	60	0.2
24	61	0.2
24	62	0.2
24	63	0.2
24	64	0.2
24	65	0.2
24	66	0.2
24	67	0.2
24	68	0.2
24	69	0.2
24	70	0.2
24	71	0.2
24	72	0.2
24	73	0.2
24	74	0.2
24	75	0.2
24	76	1
24	77	1
24	78	1
24	79	1
25	21	1
25	22	1
25	23	0.2
25	24	0.2
25	25	0.2
25	26	0.2
25	27	0.2
25	28	0.2
25	29	0.2
25	30	0.2
25	31	0.2
25	32	0.2
25	33	0.2
25	34	0.2
25	35	0.2
25	36	0.2
25	37	0.2
25	38	0.2
25	39	0.2
25	40	0.2
25	41	0.2
25	42	0.2
25	43	0.2
25	44	0.2
25	45	0.2
25	46	0.2
25	47	0.2
25	48	0.2
25	49	0.2
25	50	0.2
25	51	0.2
25	52	0.2
25	53	0.2
25	54	0.2
25	55	0.2
25	56	0.2
25	57	0.2
25	58	0.2
25	59	0.2
25	60	0.2
25	61	0.2
25	62	0.2
25	63	0.2
25	64	0.2
25	65	0.2
25	66	0.2
25	67	0.2
25	68	0.2
25	69	0.2
25	70	0.2
25	71	0.2
25	72	0.2
25	73	0.2
25	74	0.2
25	75	0.2
25	76	0.2
25	77	1
25	78	1
25	79	1
25	80	1
26	19	1
26	20	1
26	21	0.2
26	22	0.2
26	23	0.2
26	24	0.2
26	25	0.2
26	26	0.2
26	27	0.2
26	28	0.2
26	29	0.2
26	30	0.2
26	31	0.2
26	32	0.2
26	33	0.2
26	34	0.2
26	35	0.2
26	36	0.2
26	37	0.2
26	38	0.2
26	39	0.2
26	40	0.2
26	41	0.2
26	42	0.2
26	43	0.2
26	44	0.2
26	45	0.2
26	46	0.2
26	47	0.2
26	48	0.2
26	49	0.2
26	50	0.2
26	51	0.2
26	52	0.2
26	53	0.2
26	54	0.2
26	55	0.2
26	56	0.2
26	57	0.2
26	58	0.2
26	59	0.2
26	60	0.2
26	61	0.2
26	62	0.2
26	63	0.2
26	64	0.2
26	65	0.2
26	66	0.2
26	67	0.2
26	68	0.2
26	69	0.2
26	70	0.2
26	71	0.2
26	72	0.2
26	73	0.2
26	74	0.2
26	75	0.2
26	76	0.2
26	77	0.2
26	78	0.2
26	79	1
26	80	1
26	81	1
26	82	1
27	18	1
27	19	1
27	20	0.2
27	21	0.2
27	22	0.2
27	23	0.2
27	24	0.2
27	25	0.2
27	26	0.2
27	27	0.2
27	28	0.2
27	29	0.2
27	30	0.2
27	31	0.2
27	32	0.2
27	33	0.2
27	34	0.2
27	35	0.2
27	36	0.2
27	37	0.2
27	38	0.2
27	39	0.2
27	40	0.2
27	41	0.2
27	42	0.2
27	43	0.2
27	44	0.2
27	45	0.2
27	46	0.2
27	47	0.2
27	48	0.2
27	49	0.2
27	50	0.2
27	51	0.2
27	52	0.2
27	53	0.2
27	54	0.2
27	55	0.2
27	56	0.2
27	57	0.2
27	58	0.2
27	59	0.2
27	60	0.2
27	61	0.2
27	62	0.2
27	63	0.2
27	64	0.2
27	65	0.2
27	66	0.2
27	67	0.2
27	68	0.2
27	69	0.2
27	70	0.2
27	71	0.2
27	72	0.2
27	73	0.2
27	74	0.2
27	75	0.2
27	76	0.2
27	77	0.2
27	78	0.2
27	79	0.2
27	80	1
27	81	1
27	82	1
27	83	1
28	17	1
28	18	1
28	19	0.2
28	20	0.2
28	21	0.2
28	22	0.2
28	23	0.2
28	24	0.2
28	25	0.2
28	26	0.2
28	27	0.2
28	28	0.2
28	29	0.2
28	30	0.2
28	31	0.2
28	32	0.2
28	33	0.2
28	34	0.2
28	35	0.2
28	36	0.2
28	37	0.2
28	38	0.2
28	39	0.2
28	40	0.2
28	41	0.2
28	42	0.2
28	43	0.2
28	44	0.2
28	45	0.2
28	46	0.2
28	47	0.2
28	48	0.2
28	49	0.2
28	50	0.2
28	51	0.2
28	52	0.2
28	53	0.2
28	54	0.2
28	55	0.2
28	56	0.2
28	57	0.2
28	58	0.2
28	59	0.2
28	60	0.2
28	61	0.2
28	62	0.2
28	63	0.2
28	64	0.2
28	65	0.2
28	66	0.2
28	67	0.2
28	68	0.2
28	69	0.2
28	70	0.2
28	71	0.2
28	72	0.2
28	73	0.2
28	74	0.2
28	75	0.2
28	76	0.2
28	77	0.2
28	78	0.2
28	79	0.2
28	80	0.2
28	81	0.2
28	82	1
28	83	1
28	84	1
29	16	1
29	17	0.2
29	18	0.2
29	19	0.2
29	20	0.2
29	21	0.2
29	22	0.2
29	23	0.2
29	24	0.2
29	25	0.2
29	26	0.2
29	27	0.2
29	28	0.2
29	29	0.2
29	30	0.2
29	31	0.2
29	32	0.2
29	33	0.2
29	34	0.2
29	35	0.2
29	36	0.2
29	37	0.2
29	38	0.2
29	39	0.2
29	40	0.2
29	41	0.2
29	42	0.2
29	43	0.2
29	44	0.2
29	45	0.2
29	46	0.2
29	47	0.2
29	48	0.2
29	49	0.2
29	50	0.2
29	51	0.2
29	52	0.2
29	53	0.2
29	54	0.2
29	55	0.2
29	56	0.2
29	57	0.2
29	58	0.2
29	59	0.2
29	60	0.2
29	61	0.2
29	62	0.2
29	63	0.2
29	64	0.2
29	65	0.2
29	66	0.2
29	67	0.2
29	68	0.2
29	69	0.2
29	70	0.2
29	71	0.2
29	72	0.2
29	73	0.2
29	74	0.2
29	75	0.2
29	76	0.2
29	77	0.2
29	78	0.2
29	79	0.2
29	80	0.2
29	81	0.2
29	82	0.2
29	83	1
29	84	1
29	85	1
30	15	1
30	16	0.2
30	17	0.2
30	18	0.2
30	19	0.2
30	20	0.2
30	21	0.2
30	22	0.2
30	23	0.2
30	24	0.2
30	25	0.2
30	26	0.2
30	27	0.2
30	28	0.2
30	29	0.2
30	30	0.2
30	31	0.2
30	32	0.2
30	33	0.2
30	34	0.2
30	35	0.2
30	36	0.2
30	37	0.2
30	38	0.2
30	39	0.2
30	40	0.2
30	41	0.2
30	42	0.2
30	43	0.2
30	44	0.2
30	45	0.2
30	46	0.2
30	47	0.2
30	48	0.2
30	49	0.2
30	50	0.2
30	51	0.2
30	52	-5.5511e-17
30	53	-5.5511e-17
30	54	-5.5511e-17
30	55	-5.5511e-17
30	56	-5.5511e-17
30	57	-5.5511e-17
30	58	-5.5511e-17
30	59	-5.5511e-17
30	60	-5.5511e-17
30	61	-5.5511e-17
30	62	0.2
30	63	0.2
30	64	0.2
30	65	0.2
30	66	0.2
30	67	0.2
30	68	0.2
30	69	0.2
30	70	0.2
30	71	0.2
30	72	0.2
30	73	0.2
30	74	0.2
30	75	0.2
30	76	0.2
30	77	0.2
30	78	0.2
30	79	0.2
30	80	0.2
30	81	0.2
30	82	0.2
30	83	0.2
30	84	1
30	85	1
30	86	1
31	14	1
31	15	0.2
31	16	0.2
31	17	0.2
31	18	0.2
31	19	0.2
31	20	0.2
31	21	0.2
31	22	0.2
31	23	0.2
31	24	0.2
31	25	0.2
31	26	0.2
31	27	0.2
31	28	0.2
31	29	0.2
31	30	0.2
31	31	0.2
31	32	0.2
31	33	0.2
31	34	0.2
31	35	0.2
31	36	0.2
31	37	0.2
31	38	0.2
31	39	0.2
31	40	0.2
31	41	0.2
31	42	0.2
31	43	0.2
31	44	0.2
31	45	0.2
31	46	0.2
31	47	0.2
31	48	0.2
31	49	-5.5511e-17
31	50	-5.5511e-17
31	51	-5.5511e-17
31	52	-5.5511e-17
31	53	-5.5511e-17
31	54	-5.5511e-17
31	55	-5.5511e-17
31	56	-5.5511e-17
31	57	-5.5511e-17
31	58	-5.5511e-17
31	59	-5.5511e-17
31	60	-5.5511e-17
31	61	-5.5511e-17
31	62	-5.5511e-17
31	63	-5.5511e-17
31	64	0.2
31	65	0.2
31	66	0.2
31	67	0.2
31	68	0.2
31	69	0.2
31	70	0.2
31	71	0.2
31	72	0.2
31	73	0.2
31	74	0.2
31	75	0.2
31	76	0.2
31	77	0.2
31	78	0.2
31	79	0.2
31	80	0.2
31	81	0.2
31	82	0.2
31	83	0.2
31	84	0.2
31	85	1
31	86	1
31	87	1
32	13	1
32	14	0.2
32	15	0.2
32	16	0.2
32	17	0.2
32	18	0.2
32	19	0.2
32	20	0.2
32	21	0.2
32	22	0.2
32	23	0.2
32	24	0.2
32	25	0.2
32	26	0.2
32	27	0.2
32	28	0.2
32	29	0.2
32	30	0.2
32	31	0.2
32	32	0.2
32	33	0.2
32	34	0.2
32	35	0.2
32	36	0.2
32	37	0.2
32	38	0.2
32	39	0.2
32	40	0.2
32	41	0.2
32	42	0.2
32	43	0.2
32	44	0.2
32	45	0.2
32	46	-5.5511e-17
32	47	-5.5511e-17
32	48	-5.5511e-17
32	49	-5.5511e-17
32	50	-5.5511e-17
32	51	-5.5511e-17
32	52	-5.5511e-17
32	53	-5.5511e-17
32	54	-5.5511e-17
32	55	-5.5511e-17
32	56	-5.5511e-17
32	57	-5.5511e-17
32	58	-5.5511e-17
32	59	-5.5511e-17
32	60	-5.5511e-17
32	61	-5.5511e-17
32	62	-5.5511e-17
32	63	-5.5511e-17
32	64	0.2
32	65	0.2
32	66	0.2
32	67	0.2
32	68	0.2
32	69	0.2
32	70	0.2
32	71	0.2
32	72	0.2
32	73	0.2
32	74	0.2
32	75	0.2
32	76	0.2
32	77	0.2
32	78	0.2
32	79	0.2
32	80	0.2
32	81	0.2
32	82	0.2
32	83	0.2
32	84	0.2
32	85	0.2
32	86	1
32	87	1
32	88	1
33	12	1
33	13	1
33	14	0.2
33	15	0.2
33	16	0.2
33	17	0.2
33	18	0.2
33	19	0.2
33	20	0.2
33	21	0.2
33	22	0.2
33	23	0.2
33	24	0.2
33	25	0.2
33	26	0.2
33	27	0.2
33	28	0.2
33	29	0.2
33	30	0.2
33	31	0.2
33	32	0.2
33	33	0.2
33	34	0.2
33	35	0.2
33	36	0.2
33	37	0.2
33	38	0.2
33	39	0.2
33	40	0.2
33	41	0.2
33	42	0.2
33	43	0.2
33	44	-5.5511e-17
33	45	-5.5511e-17
33	46	-5.5511e-17
33	47	-5.5511e-17
33	48	-5.5511e-17
33	49	-5.5511e-17
33	50	-5.5511e-17
33	51	-5.5511e-17
33	52	-5.5511e-17
33	53	-5.5511e-17
33	54	-5.5511e-17
33	55	-5.5511e-17
33	56	-5.5511e-17
33	57	-5.5511e-17
33	58	-5.5511e-17
33	59	-5.5511e-17
33	60	-5.5511e-17
33	61	-5.5511e-17
33	62	-5.5511e-17
33	63	-5.5511e-17
33	64	0.2
33	65	0.2
33	66	0.2
33	67	0.2
33	68	0.2
33	69	0.2
33	70	0.2
33	71	0.2
33	72	0.2
33	73	0.2
33	74	0.2
33	75	0.2
33	76	0.2
33	77	0.2
33	78	0.2
33	79	0.2
33	80	0.2
33	81	0.2
33	82	0.2
33	83	0.2
33	84	0.2
33	85	0.2
33	86	0.2
33	87	1
33	88	1
33	89	1
34	11	1
34	12	1
34	13	0.2
34	14	0.2
34	15	0.2
34	16	0.2
34	17	0.2
34	18	0.2
34	19	0.2
34	20	0.2
34	21	0.2
34	22	0.2
34	23	0.2
34	24	0.2
34	25	0.2
34	26	0.2
34	27	0.2
34	28	0.2
34	29	0.2
34	30	0.2
34	31	0.2
34	32	0.2
34	33	0.2
34	34	0.2
34	35	0.2
34	36	0.2
34	37	0.2
34	38	0.2
34	39	0.2
34	40	0.2
34	41	0.2
34	42	-5.5511e-17
34	43	-5.5511e-17
34	44	-5.5511e-17
34	45	-5.5511e-17
34	46	-5.5511e-17
34	47	-5.5511e-17
34	48	-5.5511e-17
34	49	-5.5511e-17
34	50	-5.5511e-17
34	51	-5.5511e-17
34	52	-5.5511e-17
34	53	-5.5511e-17
34	54	-5.5511e-17
34	55	-5.5511e-17
34	56	-5.5511e-17
34	57	-5.5511e-17
34	58	-5.5511e-17
34	59	-5.5511e-17
34	60	-5.5511e-17
34	61	-5.5511e-17
34	62	-5.5511e-17
34	63	-5.5511e-17
34	64	0.2
34	65	0.2
34	66	0.2
34	67	0.2
34	68	0.2
34	69	0.2
34	70	0.2
34	71	0.2
34	72	0.2
34	73	0.2
34	74	0.2
34	75	0.2
34	76	0.2
34	77	0.2
34	78	0.2
34	79	0.2
34	80	0.2
34	81	0.2
34	82	0.2
34	83	0.2
34	84	0.2
34	85	0.2
34	86	0.2
34	87	1
34	88	1
34	89	1
34	90	1
35	10	1
35	11	1
35	12	0.2
35	13	0.2
35	14	0.2
35	15	0.2
35	16	0.2
35	17	0.2
35	18	0.2
35	19	0.2
35	20	0.2
35	21	0.2
35	22	0.2
35	23	0.2
35	24	0.2
35	25	0.2
35	26	0.2
35	27	0.2
35	28	0.2
35	29	0.2
35	30	0.2
35	31	0.2
35	32	0.2
35	33	0.2
35	34	0.2
35	35	0.2
35	36	0.2
35	37	0.2
35	38	0.2
35	39	0.2
35	40	-5.5511e-17
35	41	-5.5511e-17
35	42	-5.5511e-17
35	43	-5.5511e-17
35	44	-5.5511e-17
35	45	-5.5511e-17
35	46	-5.5511e-17
35	47	-5.5511e-17
35	48	-5.5511e-17
35	49	-5.5511e-17
35	50	-5.5511e-17
35	51	-5.5511e-17
35	52	-5.5511e-17
35	53	-5.5511e-17
35	54	-5.5511e-17
35	55	-5.5511e-17
35	56	-5.5511e-17
35	57	-5.5511e-17
35	58	-5.5511e-17
35	59	-5.5511e-17
35	60	-5.5511e-17
35	61	-5.5511e-17
35	62	-5.5511e-17
35	63	-5.5511e-17
35	64	0.2
35	65	0.2
35	66	0.2
35	67	0.2
35	68	0.2
35	69	0.2
35	70	0.2
35	71	0.2
35	72	0.2
35	73	0.2
35	74	0.2
35	75	0.2
35	76	0.2
35	77	0.2
35	78	0.2
35	79	0.2
35	80	0.2
35	81	0.2
35	82	0.2
35	83	0.2
35	84	0.2
35	85	0.2
35	86	0.2
35	87	0.2
35	88	1
35	89	1
35	90	1
35	91	1
36	10	1
36	11	0.2
36	12	0.2
36	13	0.2
36	14	0.2
36	15	0.2
36	16	0.2
36	17	0.2
36	18	0.2
36	19	0.2
36	20	0.2
36	21	0.2
36	22	0.2
36	23	0.2
36	24	0.2
36	25	0.2
36	26	0.2
36	27	0.2
36	28	0.2
36	29	0.2
36	30	0.2
36	31	0.2
36	32	0.2
36	33	0.2
36	34	0.2
36	35	0.2
36	36	0.2
36	37	0.2
36	38	0.2
36	39	-5.5511e-17
36	40	-5.5511e-17
36	41	-5.5511e-17
36	42	-5.5511e-17
36	43	-5.5511e-17
36	44	-5.5511e-17
36	45	-5.5511e-17
36	46	-5.5511e-17
36	47	-5.5511e-17
36	48	-5.5511e-17
36	49	-5.5511e-17
36	50	-5.5511e-17
36	51	-5.5511e-17
36	52	-5.5511e-17
36	53	-5.5511e-17
36	54	-5.5511e-17
36	55	-5.5511e-17
36	56	-5.5511e-17
36	57	-5.5511e-17
36	58	-5.5511e-17
36	59	-5.5511e-17
36	60	-5.5511e-17
36	61	-5.5511e-17
36	62	-5.5511e-17
36	63	0.2
36	64	0.2
36	65	0.2
36	66	0.2
36	67	0.2
36	68	0.2
36	69	0.2
36	70	0.2
36	71	0.2
36	72	0.2
36	73	0.2
36	74	0.2
36	75	0.2
36	76	0.2
36	77	0.2
36	78	0.2
36	79	0.2
36	80	0.2
36	81	0.2
36	82	0.2
36	83	0.2
36	84	0.2
36	85	0.2
36	86	0.2
36	87	0.2
36	88	0.2
36	89	1
36	90	1
36	91	1
37	9	1
37	10	1
37	11	0.2
37	12	0.2
37	13	0.2
37	14	0.2
37	15	0.2
37	16	0.2
37	17	0.2
37	18	0.2
37	19	0.2
37	20	0.2
37	21	0.2
37	22	0.2
37	23	0.2
37	24	0.2
37	25	0.2
37	26	0.2
37	27	0.2
37	28	0.2
37	29	0.2
37	30	0.2
37	31	0.2
37	32	0.2
37	33	0.2
37	34	0.2
37	35	0.2
37	36	0.2
37	37	-5.5511e-17
37	38	-5.5511e-17
37	39	-5.5511e-17
37	40	-5.5511e-17
37	41	-5.5511e-17
37	42	-5.5511e-17
37	43	-5.5511e-17
37	44	-5.5511e-17
37	45	-5.5511e-17
37	46	-5.5511e-17
37	47	-5.5511e-17
37	48	-5.5511e-17
37	49	-5.5511e-17
37	50	-5.5511e-17
37	51	-5.5511e-17
37	52	-5.5511e-17
37	53	-5.5511e-17
37	54	-5.5511e-17
37	55	-5.5511e-17
37	56	-5.5511e-17
37	57	-5.5511e-17
37	58	-5.5511e-17
37	59	-5.5511e-17
37	60	-5.5511e-17
37	61	-5.5511e-17
37	62	-5.5511e-17
37	63	0.2
37	64	0.2
37	65	0.2
37	66	0.2
37	67	0.2
37	68	0.2
37	69	0.2
37	70	0.2
37	71	0.2
37	72	0.2
37	73	0.2
37	74	0.2
37	75	0.2
37	76	0.2
37	77	0.2
37	78	0.2
37	79	0.2
37	80	0.2
37	81	0.2
37	82	0.2
37	83	0.2
37	84	0.2
37	85	0.2
37	86	0.2
37	87	0.2
37	88	0.2
37	89	0.2
37	90	1
37	91	1
37	92	1
38	9	1
38	10	0.2
38	11	0.2
38	12	0.2
38	13	0.2
38	14	0.2
38	15	0.2
38	16	0.2
38	17	0.2
38	18	0.2
38	19	0.2
38	20	0.2
38	21	0.2
38	22	0.2
38	23	0.2
38	24	0.2
38	25	0.2
38	26	0.2
38	27	0.2
38	28	0.2
38	29	0.2
38	30	0.2
38	31	0.2
38	32	0.2
38	33	0.2
38	34	0.2
38	35	0.2
38	36	-5.5511e-17
38	37	-5.5511e-17
38	38	-5.5511e-17
38	39	-5.5511e-17
38	40	-5.5511e-17
38	41	-5.5511e-17
38	42	-5.5511e-17
38	43	-5.5511e-17
38	44	-5.5511e-17
38	45	-5.5511e-17
38	46	-5.5511e-17
38	47	-5.5511e-17
38	48	-5.5511e-17
38	49	-5.5511e-17
38	50	-5.5511e-17
38	51	-5.5511e-17
38	52	-5.5511e-17
38	53	-5.5511e-17
38	54	-5.5511e-17
38	55	-5.5511e-17
38	56	-5.5511e-17
38	57	-5.5511e-17
38	58	-5.5511e-17
38	59	-5.5511e-17
38	60	-5.5511e-17
38	61	-5.5511e-17
38	62	0.2
38	63	0.2
38	64	0.2
38	65	0.2
38	66	0.2
38	67	0.2
38	68	0.2
38	69	0.2
38	70	0.2
38	71	0.2
38	72	0.2
38	73	0.2
38	74	0.2
38	75	0.2
38	76	0.2
38	77	0.2
38	78	0.2
38	79	0.2
38	80	0.2
38	81	0.2
38	82	0.2
38	83	0.2
38	84	0.2
38	85	0.2
38	86	0.2
38	87	0.2
38	88	0.2
38	89	0.2
38	90	1
38	91	1
38	92	1
39	8	1
39	9	1
39	10	0.2
39	11	0.2
39	12	0.2
39	13	0.2
39	14	0.2
39	15	0.2
39	16	0.2
39	17	0.2
39	18	0.2
39	19	0.2
39	20	0.2
39	21	0.2
39	22	0.2
39	23	0.2
39	24	0.2
39	25	0.2
39	26	0.2
39	27	0.2
39	28	0.2
39	29	0.2
39	30	0.2
39	31	0.2
39	32	0.2
39	33	0.2
39	34	-5.5511e-17
39	35	-5.5511e-17
39	36	-5.5511e-17
39	37	-5.5511e-17
39	38	-5.5511e-17
39	39	-5.5511e-17
39	40	-5.5511e-17
39	41	-5.5511e-17
39	42	-5.5511e-17
39	43	-5.5511e-17
39	44	-5.5511e-17
39	45	-5.5511e-17
39	46	-5.5511e-17
39	47	-5.5511e-17
39	48	-5.5511e-17
39	49	-5.5511e-17
39	50	-5.5511e-17
39	51	-5.5511e-17
39	52	-5.5511e-17
39	53	-5.5511e-17
39	54	-5.5511e-17
39	55	-5.5511e-17
39	56	-5.5511e-17
39	57	-5.5511e-17
39	58	-5.5511e-17
39	59	-5.5511e-17
39	60	-5.5511e-17
39	61	0.2
39	62	0.2
39	63	0.2
39	64	0.2
39	65	0.2
39	66	0.2
39	67	0.2
39	68	0.2
39	69	0.2
39	70	0.2
39	71	0.2
39	72	0.2
39	73	0.2
39	74	0.2
39	75	0.2
39	76	0.2
39	77	0.2
39	78	0.2
39	79	0.2
39	80	0.2
39	81	0.2
39	82	0.2
39	83	0.2
39	84	0.2
39	85	0.2
39	86	0.2
39	87	0.2
39	88	0.2
39	89	0.2
39	90	0.2
39	91	1
39	92	1
39	93	1
40	8	1
40	9	0.2
40	10	0.2
40	11	0.2
40	12	0.2
40	13	0.2
40	14	0.2
40	15	0.2
40	16	0.2
40	17	0.2
40	18	0.2
40	19	0.2
40	20	0.2
40	21	0.2
40	22	0.2
40	23	0.2
40	24	0.2
40	25	0.2
40	26	0.2
40	27	0.2
40	28	0.2
40	29	0.2
40	30	0.2
40	31	0.2
40	32	0.2
40	33	-5.5511e-17
40	34	-5.5511e-17
40	35	-5.5511e-17
40	36	-5.5511e-17
40	37	-5.5511e-17
40	38	-5.5511e-17
40	39	-5.5511e-17
40	40	-5.5511e-17
40	41	-5.5511e-17
40	42	-5.5511e-17
40	43	-5.5511e-17
40	44	-5.5511e-17
40	45	-5.5511e-17
40	46	-5.5511e-17
40	47	-5.5511e-17
40	48	-5.5511e-17
40	49	-5.5511e-17
40	50	-5.5511e-17
40	51	-5.5511e-17
40	52	-5.5511e-17
40	53	-5.5511e-17
40	54	-5.5511e-17
40	55	-5.5511e-17
40	56	-5.5511e-17
40	57	-5.5511e-17
40	58	-5.5511e-17
40	59	-5.5511e-17
40	60	0.2
40	61	0.2
40	62	0.2
40	63	0.2
40	64	0.2
40	65	0.2
40	66	0.2
40	67	0.2
40	68	0.2
40	69	0.2
40	70	0.2
40	71	0.2
40	72	0.2
40	73	0.2
40	74	0.2
40	75	0.2
40	76	0.2
40	77	0.2
40	78	0.2
40	79	0.2
40	80	0.2
40	81	0.2
40	82	0.2
40	83	0.2
40	84	0.2
40	85	0.2
40	86	0.2
40	87	0.2
40	88	0.2
40	89	0.2
40	90	0.2
40	91	1
40	92	1
40	93	1
41	7	1
41	8	1
41	9	0.2
41	10	0.2
41	11	0.2
41	12	0.2
41	13	0.2
41	14	0.2
41	15	0.2
41	16	0.2
41	17	0.2
41	18	0.2
41	19	0.2
41	20	0.2
41	21	0.2
41	22	0.2
41	23	0.2
41	24	0.2
41	25	0.2
41	26	0.2
41	27	0.2
41	28	0.2
41	29	0.2
41	30	0.2
41	31	0.2
41	32	-5.5511e-17
41	33	-5.5511e-17
41	34	-5.5511e-17
41	35	-5.5511e-17
41	36	-5.5511e-17
41	37	-5.5511e-17
41	38	-5.5511e-17
41	39	-5.5511e-17
41	40	-5.5511e-17
41	41	-5.5511e-17
41	42	-5.5511e-17
41	43	-5.5511e-17
41	44	-5.5511e-17
41	45	-5.5511e-17
41	46	-5.5511e-17
41	47	-5.5511e-17
41	48	-5.5511e-17
41	49	-5.5511e-17
41	50	-5.5511e-17
41	51	-5.5511e-17
41	52	-5.5511e-17
41	53	-5.5511e-17
41	54	-5.5511e-17
41	55	-5.5511e-17
41	56	-5.5511e-17
41	57	-5.5511e-17
41	58	-5.5511e-17
41	59	0.2
41	60	0.2
41	61	0.2
41	62	0.2
41	63	0.2
41	64	0.2
41	65	0.2
41	66	0.3
41	67	0.3
41	68	0.3
41	69	0.3
41	70	0.3
41	71	0.2
41	72	0.2
41	73	0.2
41	74	0.2
41	75	0.2
41	76	0.2
41	77	0.2
41	78	0.2
41	79	0.2
41	80	0.2
41	81	0.2
41	82	0.2
41	83	0.2
41	84	0.2
41	85	0.2
41	86	0.2
41	87	0.2
41	88	0.2
